fav_cnt,play_cnt,tid,title,uin,encrypt_uin,nick,class
1592,203279,7163707093,Urban90年代,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
6256,1425725,7163707085,Urban新声代,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
1333,135773,7163704532,Urban80年代,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
24213,3144134,7156488014,Vicetone私藏,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
8455,1296468,7124575301,高燃BUFF,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
23266,2629315,7111370819,Begin Again：音乐继续,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
3293,476393,7100399712,SHOW ME THE MONEY 8,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
12843,1471503,7098348416,最·仓木麻衣,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
2980,446742,7096955248,港乐,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
4900,766071,7087835995,SummerVibes-夏日爵士,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
5399,611038,7087747817,Summer Vibes-夏日City pop,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
152952,38794210,7086316832,李荣浩私藏,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
391369,70668566,7078535043,最·Alan Walker,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
21657,4621187,7075493084,最·Bruno Mars,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
8378,2094057,7072864389,Summer Vibes-韩语夏日合辑,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
17795,1091740,7072756410,日系广告BGM,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
37217,3209080,7072209414,Alan Walker私藏,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
4681,534865,7071566737,金请夏私藏,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
4328,264419,7062228196,永远的Michael Jackson,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
3355,333056,7052706827,国际米兰足球俱乐部歌单,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
5740,521646,7049131132,SOMI私藏,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
4913,314322,7045798287,TizzyT私藏,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
1855,133281,7045722362,Kafe_Hu私藏,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
1805,215533,7045692988,ØZI私藏,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
5612,393458,7045664575,万妮达私藏,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
fav_cnt,play_cnt,tid,title,uin,encrypt_uin,nick,class
5118,282943,7042982805,YoungJack满舒克私藏,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
6386,1667999,7036499629,Summer Vibes,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
36497,12235188,7026515616,最·田馥甄,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
67493,31115789,7024211604,最·S.H.E,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
7016,1356123,7022192890,最·LEE HI,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
20192,1427554,7014288608,王俊凯的私藏儿歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
2498,570619,7014287332,声入人心男团的私藏儿歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
1800,711173,7014286081,好妹妹的私藏儿歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
3309,747931,7014286079,陈粒的私藏儿歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
1373,404336,7014284752,ANU的私藏儿歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
5418,431617,7013113888,LEE HI 私藏,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
8471,1503809,7004205337,月光留声,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
17342,4290866,7001036912,最·蔡依林,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
8966,538417,7001035571,草东没有派对私藏,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
1905,268157,7001035562,直火帮StraightFireGang私藏,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
1648,102637,7001034274,户川纯私藏,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
62161,9687629,6971180701,最·Ed Sheeran,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
82698,11998316,6971180695,最·Justin Bieber,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
8769,1053479,6966426033,最·圭贤,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
2082,462950,6964963217,2019麦田音乐节北京站,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
1285,323253,6959355645,五百里音乐节,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
10257,1475670,6952757173,Dua Lipa私藏,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
23678,2034581,6949950737,权力的游戏,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
147148,18403699,6949912448,最·Taylor Swift,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
8441,1742580,6942769576,Snoop Dogg 精选,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
7617,1442814,6942323179,Dash Hip-Hop X,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
5023,1345149,6938032848,2019贵阳草莓音乐节,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
7458,786377,6918403156,霓虹说唱大赏,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
2917,1361364,6917541581,华语独立 | 听觉属性,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
4789,482233,6917540737,ACG | 活力充电,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
9833,1328212,6917540736,日语 | 情绪加油站,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
4148,296983,6914150646,你好披头士,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
17271,2566006,6814499507,苏格兰 - 独立音乐,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
10033,2078671,6814147235,黑泡Made In China,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
24545,4575827,6811565820,韩国说唱集结地,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
7425,6107318,6805257347,春天在哪里,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
14479,1127510,6796799114,唱片评审团,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
5315,611535,6558114366,古典过新年,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
25578,5285651,6474117513,轻音乐 | 松弛柔板,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
17201,2340102,6229206509,英伦独立概念集,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
11434,1896135,6227751694,音乐采样教室,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
251985,49204025,6223374087,轻音乐| 耳间森林,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
19891,4612440,6209100170,Bossa Nova,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
70487,10285198,6192858041,古典轻方式,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
36309,12486764,5814179406,圣诞快乐,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
157054,53684174,5784955636,流行发电站,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
213286,65901132,5672521106,心灵疗愈所,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
34379,24601651,5656770597,陪你过冬天,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
35035,9119857,5563591003,轻音乐 | 柔软的耳朵,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
113803,69402029,5543572906,我唱我,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
30755,8611137,5543572804,老派R＆B,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
263603,85603320,5522665753,方向盘麦克风,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
560097,160853305,5510639876,古韵,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
25560,5956258,5488320449,韩国独立音乐,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
14118,2952850,5488320444,后朋克浪潮,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
33866,5355855,5482921294,电音| DUBSTEP,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
106136,22107709,5482905123,另类迷醉指南,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
461329,356993216,5474239760,如果思念有声音,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
22205,5355412,5471735201,古典新鲜味,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
4374,585730,5360176735,万圣节什么鬼,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
fav_cnt,play_cnt,tid,title,uin,encrypt_uin,nick,class
10196,6284210,5141207753,秋日暖歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
519683,154498271,5123434875,神曲洗脑机,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
340976,94936234,5109299040,民谣诗酒铺,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
23816,9370050,5109267378,下班最来劲,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
29639,5380593,5109263880,人行道BGM,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
145665,43846227,5109263873,热浪电音,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
54200,11782217,5109260208,银河电音,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
44951,7288897,5082828275,雅痞社交名片,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
13347,2004013,4977179619,超级闹铃,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
350253,182210058,4976794626,深夜安眠曲,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
401588,253768819,4971009529,失恋解药,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
4613,500341,4570183777,SHOW ME THE MONEY 777 预热,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
550979,392183327,4265836682,一个人的恋爱,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
18928,4669138,4265836410,周末慵懒调,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
35413,9831685,4265836223,电音| 夜行动物,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
298146,64543400,4265835996,效率加速器,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
47446,6229375,4265835703,深度专注,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
14763,3968985,4265835527,通勤沙丁鱼,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
260566,45560731,4265835433,专注白噪音,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
43124,16790262,4265835308,瑜伽自然,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
267465,181689802,4265834987,万能流行定律,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
218510,93680867,4265834814,慢跑随身听,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
22150,4750272,4265834654,爵士女伶,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
35983,10939345,4265834255,不正常人类研究,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
116859,54307882,4265834129,Urban Beats|城市节拍器,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
86488,30374393,4265833948,都市空巢青年,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
91861,17532514,4264151684,爵士小酒馆,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
233373,54461531,4264151471,孤独症候群,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
97870,68069094,4264151267,浴室KTV,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
35317,19774336,4264151189,蓝色星期二,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
128019,58347132,4264151108,情绪燃料,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
52649,35198221,4264150862,早安城市,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
58489,36588659,4264149738,流行相对论,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
19640,8809397,4264149631,饭饭之辈,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
34932,23897365,4264149495,日光倾城,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
50537,13933743,4264149090,爵士咖啡茶,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
44839,11972959,4264148910,摇滚不佛系,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
189231,61411181,4264148500,火星电音趴,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
135676,53871438,4264148352,雨中城市,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
48183,7105403,4264147762,卧室弛放法则,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
14565,3303640,4162476714,编辑推荐：经典日漫,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
249315,46999078,4160957928,国漫,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
4433,415059,4159859782,编辑推荐：蒸汽波新歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
1345,100638,4158368170,编辑推荐：City Pop热歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
631,56465,4158367575,编辑推荐：City Pop新歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
3657,281117,4158270025,编辑推荐：蒸汽波热歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
3579,789216,4131849862,编辑推荐：经典布鲁斯,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
3377,1091330,4131734067,编辑推荐：布鲁斯热歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
1574,408915,4131474360,编辑推荐：民谣布鲁斯,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
1864,305046,4131393967,编辑推荐：布鲁斯摇滚,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
12097,3796601,4093807230,编辑推荐：欧美民谣热歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
2840,450345,4074941492,编辑推荐：独立民谣,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
7167,1657059,4069244065,编辑推荐：经典说唱,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
22962,7028233,4068730833,编辑推荐：电音新歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
51564,18149182,4068725244,编辑推荐：EDM热歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
3591,780181,4068153571,编辑推荐：说唱新生代,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
7072,993822,4067453803,编辑推荐：优质Techno,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
6621,1665488,4067453449,编辑推荐：优质House,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
17621,5017871,4067277243,编辑推荐：说唱热歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
2952,590632,4066705927,编辑推荐：摇滚冷门好歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
fav_cnt,play_cnt,tid,title,uin,encrypt_uin,nick,class
6161,1685947,4066705797,编辑推荐：经典摇滚,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
11651,4898028,4066670907,编辑推荐：摇滚热歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
2342,938225,4066670449,编辑推荐：摇滚新生代,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
38480,7538762,4055215703,编辑推荐：古风冷门,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
94043,29493834,4055203913,编辑推荐：古风代表作,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
275406,130437149,4055192225,编辑推荐：2018古风热歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
53003,22121013,4055174648,编辑推荐：2018古风新歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
2865,796487,4055133387,编辑推荐：Cool爵士,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
1795,468630,4055121260,编辑推荐：爵士新生代,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
7081,2283503,4055105209,编辑推荐：爵士热歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
5511,1334058,4055090589,编辑推荐：经典爵士,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
5561,1590503,4047989393,编辑推荐：Urban R&B,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
9087,3721766,4046745080,编辑推荐：R&B热歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
5047,726845,4046570655,轻松节奏，一键切换好心情,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
2942,1009569,4009079541,编辑推荐：R&B新生代,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
49125,19004621,3990998956,编辑推荐：中文说唱,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
1996,463696,3968867083,编辑推荐：经典R&B,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
8377,1759974,3948869431,编辑推荐：经典民谣,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
41574,18779051,3947229403,编辑推荐：华语民谣新歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
7740,1386130,3859983680,编辑推荐：跨界古典,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
44751,4513012,3859983395,古典也通俗,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
951834,635996905,3852384020,深度睡眠,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
128878,78736794,3852383664,好梦一夜游,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
56338,19743484,3850943041,编辑推荐：提高效率,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
214218,82230040,3850942039,编辑推荐：学习工作,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
54401,51908399,3849363111,编辑推荐：器乐独奏,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
493030,278356829,3849362943,轻音乐 | 舒压氧舱,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
4206,989016,3847813157,编辑推荐：日语影视,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
6127,3588035,3846426255,编辑推荐：韩语影视,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
21701,36648119,3846422626,编辑推荐：华语影视,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
8837,3904578,3846353330,编辑推荐：欧美影视,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
5050,2124706,3839829573,编辑推荐：粤语新生代,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
44868,28900148,3839750080,编辑推荐：粤语代表作,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
11270,7016249,3839733336,编辑推荐：粤语新歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
51859,36858602,3839728423,编辑推荐：粤语热歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
84159,12359547,3838219942,日漫新番,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
45959,29582597,3838149985,编辑推荐：韩语热歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
20417,6949771,3838131965,编辑推荐：韩语新歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
10911,3455323,3836931706,编辑推荐：韩语非主打好歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
73227,20857674,3836586122,编辑推荐：日语热歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
30766,7286232,3836585494,编辑推荐：日语代表作,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
8974,1970206,3836558154,编辑推荐：日语新歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
23213,6010380,3835270312,编辑推荐：欧美冷门精选,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
91100,39404082,3835010026,编辑推荐：欧美代表作,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
154136,88663150,3834977794,编辑推荐：欧美热歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
43707,19535841,3834973371,编辑推荐：欧美新歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
10235,3622149,3834026449,编辑推荐：国语冷门精选,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
45714,30155024,3833856662,编辑推荐：国语代表作,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
74191,57187542,3833853300,编辑推荐：国语热歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
13063,9441431,3833852575,编辑推荐：国语新歌,2783429033,owSFoivANKnioz**,QQ音乐官方歌单,3317
